Close,return,P/E,β,empty_Close,empty_return,empty_P/E,empty_β
65.49,0.009536,0.00014561,0.032507752,0.0,0.0,0.0,0.0
66.12,-0.0069436,-0.000105018,0.033341357,0.0,0.0,0.0,0.0
65.66,0.0118094,0.000179856,0.033408782,0.0,0.0,0.0,0.0
66.44,0.0050295,7.56995E-05,0.032961232,0.0,0.0,0.0,0.0
66.78,-0.0030372,-4.54838E-05,0.032452026,0.0,0.0,0.0,0.0
66.57,-0.0117097,-0.000175894,0.032414218,0.0,0.0,0.0,0.0
65.80,-0.0044935,-6.82934E-05,0.032278136,0.0,0.0,0.0,0.0
65.50,-0.0008782,-1.34073E-05,0.032139743,0.0,0.0,0.0,0.0
65.45,0.0173819,0.000265595,0.033679733,0.0,0.0,0.0,0.0
66.59,-0.0078393,-0.000117721,0.032984399,0.0,0.0,0.0,0.0
66.07,0.0133428,0.000201942,0.032833378,0.0,0.0,0.0,0.0
66.96,-0.0022052,-3.29337E-05,0.032558284,0.0,0.0,0.0,0.0
66.81,-0.0116296,-0.000174063,0.031861611,0.0,0.0,0.0,0.0
66.04,-0.017991,-0.000272425,0.031814681,0.0,0.0,0.0,0.0
64.86,0.0087876,0.000135481,0.031486894,0.0,0.0,0.0,0.0
65.44,0.0145645,0.000222579,0.031916016,0.0,0.0,0.0,0.0
66.40,0.019132,0.000288155,0.032455287,0.0,0.0,0.0,0.0
67.68,-0.0140991,-0.000208328,0.031535175,0.0,0.0,0.0,0.0
66.73,0.0058274,8.73286E-05,0.031451767,0.0,0.0,0.0,0.0
67.12,0.0084933,0.000126539,0.031346508,0.0,0.0,0.0,0.0
67.69,0.002545,3.75972E-05,0.031287647,0.0,0.0,0.0,0.0
67.87,0.0135016,0.000198948,0.0322655,0.0,0.0,0.0,0.0
68.79,0.0169731,0.000246746,0.032164378,0.0,0.0,0.0,0.0
69.97,0.0019633,2.80617E-05,0.032125923,0.0,0.0,0.0,0.0
70.10,-0.0023922,-3.41246E-05,0.032033227,0.0,0.0,0.0,0.0
69.94,0.0010004,1.43051E-05,0.031756357,0.0,0.0,0.0,0.0
70.01,-0.0020734,-2.96183E-05,0.03119505,0.0,0.0,0.0,0.0
69.86,0.0161866,0.000231701,0.031106359,0.0,0.0,0.0,0.0
71.00,0.0009503,1.33838E-05,0.031053094,0.0,0.0,0.0,0.0
71.07,0.019646,0.000276442,0.030987806,0.0,0.0,0.0,0.0
72.48,-0.0003795,-5.23611E-06,0.030977252,0.0,0.0,0.0,0.0
72.45,0.0059176,8.16782E-05,0.031070048,0.0,0.0,0.0,0.0
72.88,0.00728,9.98898E-05,0.030535556,0.0,0.0,0.0,0.0
73.41,0.0225599,0.000307303,0.029668824,0.0,0.0,0.0,0.0
75.09,-0.0097696,-0.000130109,0.029275028,0.0,0.0,0.0,0.0
74.36,0.0079367,0.000106737,0.029688216,0.0,0.0,0.0,0.0
74.95,-0.0047142,-6.28983E-05,0.0288623,0.0,0.0,0.0,0.0
74.60,0.0159583,0.000213926,0.027948678,0.0,0.0,0.0,0.0
75.80,0.0210184,0.000277296,0.027869581,0.0,0.0,0.0,0.0
77.41,0.0022582,2.9173E-05,0.027151564,0.0,0.0,0.0,0.0
77.58,0.0211393,0.000272476,0.026852421,0.0,0.0,0.0,0.0
79.24,-0.0135953,-0.000171571,0.026470941,0.0,0.0,0.0,0.0
78.17,-0.0042947,-5.4941E-05,0.026683339,0.0,0.0,0.0,0.0
77.84,0.0124487,0.000159937,0.026213649,0.0,0.0,0.0,0.0
78.81,0.0110101,0.000139704,0.025873554,0.0,0.0,0.0,0.0
79.68,-0.0068,-8.53382E-05,0.025919488,0.0,0.0,0.0,0.0
79.14,0.0035632,4.5022E-05,0.025969064,0.0,0.0,0.0,0.0
79.43,0.0048043,6.04886E-05,0.025878773,0.0,0.0,0.0,0.0
79.81,-0.0028861,-3.61632E-05,0.025962315,0.0,0.0,0.0,0.0
79.58,-0.0298463,-0.00037506,0.027361865,0.0,0.0,0.0,0.0
77.24,0.0278966,0.00036118,0.02748109,0.0,0.0,0.0,0.0
79.42,0.0207163,0.000260836,0.027234157,0.0,0.0,0.0,0.0
81.09,-0.0014501,-1.78843E-05,0.027186442,0.0,0.0,0.0,0.0
80.97,-0.0453518,-0.000560123,0.027029831,0.0,0.0,0.0,0.0
77.38,-0.0027501,-3.55407E-05,0.025285696,0.0,0.0,0.0,0.0
77.17,0.0324804,0.000420922,0.025536894,0.0,0.0,0.0,0.0
79.71,0.0081212,0.000101882,0.026999654,0.0,0.0,0.0,0.0
80.36,0.0116291,0.000144708,0.030403798,0.0,0.0,0.0,0.0
81.30,-0.0160564,-0.000197489,0.030465806,0.0,0.0,0.0,0.0
80.01,0.0047383,5.92233E-05,0.03050937,0.0,0.0,0.0,0.0
80.39,-0.0060516,-7.52797E-05,0.030572033,0.0,0.0,0.0,0.0
79.90,0.0234701,0.000293734,0.030282605,0.0,0.0,0.0,0.0
81.80,-0.0071465,-8.73656E-05,0.030154582,0.0,0.0,0.0,0.0
81.22,0.0002462,3.03164E-06,0.031620573,0.0,0.0,0.0,0.0
81.24,-0.0184802,-0.000227484,0.030036529,0.0,0.0,0.0,0.0
79.75,0.0143789,0.0001803,0.028954869,0.0,0.0,0.0,0.0
80.91,-0.0103119,-0.000127457,0.029122079,0.0,0.0,0.0,0.0
80.08,-0.0228951,-0.000285921,0.030266306,0.0,0.0,0.0,0.0
78.26,-0.0486656,-0.000621825,0.030111151,0.0,0.0,0.0,0.0
74.55,-0.0344591,-0.000462259,0.030916682,0.0,0.0,0.0,0.0
72.02,0.0157391,0.000218538,0.037362548,0.0,0.0,0.0,0.0
73.16,-0.0676026,-0.000924006,0.037696494,0.0,0.0,0.0,0.0
68.38,-0.0005851,-8.55714E-06,0.051467145,0.0,0.0,0.0,0.0
68.34,0.0890183,0.00130258,0.052598448,0.0,0.0,0.0,0.0
74.70,-0.0322746,-0.000432041,0.054687157,0.0,0.0,0.0,0.0
72.33,0.045341,0.000626863,0.057962774,0.0,0.0,0.0,0.0
75.69,-0.0329748,-0.000435685,0.057398001,0.0,0.0,0.0,0.0
73.23,-0.013369,-0.000182562,0.073236321,0.0,0.0,0.0,0.0
72.26,-0.0823953,-0.001140301,0.070689929,0.0,0.0,0.0,0.0
66.54,0.0695462,0.00104514,0.077143104,0.0,0.0,0.0,0.0
71.34,-0.0353479,-0.00049552,0.135447589,0.0,0.0,0.0,0.0
68.86,-0.1039778,-0.001510043,0.14209469,0.0,0.0,0.0,0.0
62.06,0.1131575,0.001823429,0.222982685,0.0,0.0,0.0,0.0
69.49,-0.1377081,-0.001981625,0.234955483,0.0,0.0,0.0,0.0
60.55,0.0430309,0.000710637,0.251266657,0.0,0.0,0.0,0.0
63.22,-0.0247846,-0.000392068,0.247478207,0.0,0.0,0.0,0.0
61.67,-0.0076916,-0.000124726,0.257935467,0.0,0.0,0.0,0.0
61.20,-0.0655904,-0.001071825,0.261055609,0.0,0.0,0.0,0.0
57.31,-0.021473,-0.000374682,0.269133113,0.0,0.0,0.0,0.0
56.09,0.0956059,0.001704433,0.267888054,0.0,0.0,0.0,0.0
61.72,-0.005524,-8.95006E-05,0.294482551,0.0,0.0,0.0,0.0
61.38,0.0512851,0.000835535,0.293618836,0.0,0.0,0.0,0.0
64.61,-0.0422837,-0.000654446,0.295671442,0.0,0.0,0.0,0.0
61.94,0.0281384,0.000454321,0.295487626,0.0,0.0,0.0,0.0
63.70,-0.0020428,-3.20682E-05,0.297505205,0.0,0.0,0.0,0.0
63.57,-0.0540519,-0.000850241,0.299943701,0.0,0.0,0.0,0.0
60.23,0.016549,0.000274775,0.301158173,0.0,0.0,0.0,0.0
61.23,-0.0144757,-0.000236406,0.320292525,0.0,0.0,0.0,0.0
60.35,0.0836401,0.001385859,0.320328837,0.0,0.0,0.0,0.0
65.62,-0.0116499,-0.000177542,0.321993383,0.0,0.0,0.0,0.0
64.86,0.0252725,0.000389662,0.320651459,0.0,0.0,0.0,0.0
66.52,0.0071902,0.000108095,0.319868828,0.0,0.0,0.0,0.0
67.00,0.0194375,0.000290122,0.333972124,0.0,0.0,0.0,0.0
68.31,0.0492693,0.000721234,0.334247351,0.0,0.0,0.0,0.0
71.76,-0.0091692,-0.000127772,0.333471494,0.0,0.0,0.0,0.0
71.11,0.0079143,0.000111301,0.330302033,0.0,0.0,0.0,0.0
71.67,-0.0136616,-0.000190611,0.32873713,0.0,0.0,0.0,0.0
70.70,-0.0209752,-0.000296678,0.331331744,0.0,0.0,0.0,0.0
69.23,-0.0313981,-0.000453517,0.330405782,0.0,0.0,0.0,0.0
67.09,0.0283965,0.000423244,0.329908809,0.0,0.0,0.0,0.0
69.03,-0.0038829,-5.62541E-05,0.326331748,0.0,0.0,0.0,0.0
68.76,0.0284607,0.000413929,0.325617292,0.0,0.0,0.0,0.0
70.74,0.0007065,9.98748E-06,0.323935941,0.0,0.0,0.0,0.0
70.79,-0.0163422,-0.000230846,0.324294949,0.0,0.0,0.0,0.0
69.65,0.0323173,0.000464029,0.323652231,0.0,0.0,0.0,0.0
71.93,0.0208767,0.000290227,0.326775709,0.0,0.0,0.0,0.0
73.45,-0.0162304,-0.000220972,0.326328765,0.0,0.0,0.0,0.0
72.27,0.0140497,0.000194412,0.328203196,0.0,0.0,0.0,0.0
73.29,0.0148974,0.000203266,0.326962571,0.0,0.0,0.0,0.0
74.39,0.0102644,0.000137981,0.327004557,0.0,0.0,0.0,0.0
75.16,0.0102918,0.000136936,0.326878479,0.0,0.0,0.0,0.0
75.94,0.0208195,0.000274175,0.326018013,0.0,0.0,0.0,0.0
77.53,0.0156128,0.000201371,0.326319224,0.0,0.0,0.0,0.0
78.75,-0.011494,-0.000145951,0.32553741,0.0,0.0,0.0,0.0
77.85,-0.0121476,-0.000156034,0.325107995,0.0,0.0,0.0,0.0
76.91,0.0061246,7.96301E-05,0.324271569,0.0,0.0,0.0,0.0
77.39,-0.0059295,-7.66239E-05,0.326057177,0.0,0.0,0.0,0.0
76.93,0.0232879,0.000302725,0.326396308,0.0,0.0,0.0,0.0
78.74,-0.0057953,-7.36001E-05,0.32681524,0.0,0.0,0.0,0.0
78.29,0.0192615,0.000246043,0.326978722,0.0,0.0,0.0,0.0
79.81,-0.0074834,-9.37678E-05,0.326574586,0.0,0.0,0.0,0.0
79.21,0.0064177,8.10193E-05,0.32524677,0.0,0.0,0.0,0.0
79.72,-0.0067965,-8.52525E-05,0.324722413,0.0,0.0,0.0,0.0
79.18,0.0043476,5.49056E-05,0.32405083,0.0,0.0,0.0,0.0
79.53,0.00044,5.53271E-06,0.32308216,0.0,0.0,0.0,0.0
79.56,-0.0009746,-1.22489E-05,0.321861102,0.0,0.0,0.0,0.0
79.49,0.0122229,0.000153776,0.320894364,0.0,0.0,0.0,0.0
80.46,0.0046188,5.74032E-05,0.320445842,0.0,0.0,0.0,0.0
80.84,0.0054899,6.79154E-05,0.320873092,0.0,0.0,0.0,0.0
81.28,-0.0086495,-0.000106416,0.316945276,0.0,0.0,0.0,0.0
80.58,0.028083,0.00034851,0.317284308,0.0,0.0,0.0,0.0
82.88,0.0058951,7.11325E-05,0.316224233,0.0,0.0,0.0,0.0
83.37,0.0310897,0.000372934,0.314088328,0.0,0.0,0.0,0.0
86.00,0.0254021,0.000295382,0.321826409,0.0,0.0,0.0,0.0
88.21,-0.0492012,-0.000557773,0.321993366,0.0,0.0,0.0,0.0
83.98,0.0085965,0.000102369,0.321840585,0.0,0.0,0.0,0.0
84.70,0.0122913,0.000145116,0.321519094,0.0,0.0,0.0,0.0
85.75,0.0261571,0.000305048,0.320912754,0.0,0.0,0.0,0.0
88.02,-0.0013927,-1.58225E-05,0.320295123,0.0,0.0,0.0,0.0
87.90,0.0003981,4.52927E-06,0.32004658,0.0,0.0,0.0,0.0
87.93,-0.005731,-6.5175E-05,0.320606879,0.0,0.0,0.0,0.0
87.43,0.0258274,0.000295406,0.316763162,0.0,0.0,0.0,0.0
89.72,0.0211202,0.000235407,0.317618969,0.0,0.0,0.0,0.0
91.63,-0.0178097,-0.00019436,0.317611771,0.0,0.0,0.0,0.0
90.02,0.0131882,0.000146511,0.321565599,0.0,0.0,0.0,0.0
91.21,-0.0312077,-0.000342153,0.322062391,0.0,0.0,0.0,0.0
88.41,0.0227851,0.000257728,0.32156064,0.0,0.0,0.0,0.0
90.45,0.008313,9.19118E-05,0.320523322,0.0,0.0,0.0,0.0
91.20,-0.0018932,-2.07592E-05,0.319962875,0.0,0.0,0.0,0.0
91.03,0,0,0.319264125,0.0,0.0,0.0,0.0
91.03,0.0263986,0.000290007,0.318859951,0.0,0.0,0.0,0.0
93.46,-0.0031077,-3.32505E-05,0.317663252,0.0,0.0,0.0,0.0
93.17,0.0230231,0.000247101,0.316808226,0.0,0.0,0.0,0.0
95.34,0.0035597,3.73364E-05,0.316247602,0.0,0.0,0.0,0.0
95.68,0.0024791,2.59096E-05,0.315641211,0.0,0.0,0.0,0.0
95.92,-0.0046239,-4.82057E-05,0.314520173,0.0,0.0,0.0,0.0
95.48,0.016413,0.000171904,0.314636012,0.0,0.0,0.0,0.0
97.06,0.0068538,7.06161E-05,0.314619144,0.0,0.0,0.0,0.0
97.73,-0.0123813,-0.000126695,0.314042557,0.0,0.0,0.0,0.0
96.52,-0.0020223,-2.09516E-05,0.313945903,0.0,0.0,0.0,0.0
96.33,0.020855,0.000216501,0.313448357,0.0,0.0,0.0,0.0
98.36,-0.0138978,-0.000141299,0.312770989,0.0,0.0,0.0,0.0
97.00,0.0028053,2.8921E-05,0.312952127,0.0,0.0,0.0,0.0
97.27,-0.0465849,-0.000478911,0.3126145,0.0,0.0,0.0,0.0
92.85,-0.0024803,-2.67146E-05,0.310156499,0.0,0.0,0.0,0.0
92.62,0.0234238,0.000252916,0.309471735,0.0,0.0,0.0,0.0
94.81,-0.016564,-0.000174708,0.310108927,0.0,0.0,0.0,0.0
93.25,0.018987,0.000203608,0.30857409,0.0,0.0,0.0,0.0
95.04,0.0120275,0.000126552,0.311310117,0.0,0.0,0.0,0.0
96.19,0.0995635,0.001035071,0.309461663,0.0,0.0,0.0,0.0
106.26,0.0248854,0.000234194,0.308730852,0.0,0.0,0.0,0.0
108.94,0.0066559,6.10987E-05,0.308238843,0.0,0.0,0.0,0.0
109.67,0.0036181,3.29925E-05,0.305482951,0.0,0.0,0.0,0.0
110.06,0.0342944,0.000311591,0.301607767,0.0,0.0,0.0,0.0
113.90,-0.0247996,-0.000217727,0.299768915,0.0,0.0,0.0,0.0
111.11,0.0144302,0.00012987,0.29500462,0.0,0.0,0.0,0.0
112.73,-0.0301911,-0.000267823,0.292036133,0.0,0.0,0.0,0.0
109.38,0.032694,0.000298916,0.291143575,0.0,0.0,0.0,0.0
113.01,0.0175428,0.000155232,0.290390446,0.0,0.0,0.0,0.0
115.01,-0.0008916,-7.75258E-06,0.289585727,0.0,0.0,0.0,0.0
114.91,-0.0026142,-2.27506E-05,0.289146282,0.0,0.0,0.0,0.0
114.61,0.0082983,7.24059E-05,0.288632148,0.0,0.0,0.0,0.0
115.56,0.0012539,1.08508E-05,0.288585086,0.0,0.0,0.0,0.0
115.71,0.021947,0.000189676,0.291794908,0.0,0.0,0.0,0.0
118.28,0.0502486,0.000424845,0.291657046,0.0,0.0,0.0,0.0
124.37,0.0118893,9.55964E-05,0.291899416,0.0,0.0,0.0,0.0
125.86,-0.0082376,-6.54515E-05,0.29164968,0.0,0.0,0.0,0.0
124.83,0.0135074,0.000108211,0.290499025,0.0,0.0,0.0,0.0
126.52,-0.0120264,-9.50536E-05,0.29005047,0.0,0.0,0.0,0.0
125.01,-0.0016212,-1.29684E-05,0.289593203,0.0,0.0,0.0,0.0
124.81,0.0333499,0.000267211,0.286722292,0.0,0.0,0.0,0.0
129.04,0.0390597,0.000302695,0.287564425,0.0,0.0,0.0,0.0
134.18,-0.0209361,-0.00015603,0.28267429,0.0,0.0,0.0,0.0
131.40,-0.0834478,-0.000635067,0.282111726,0.0,0.0,0.0,0.0
120.88,0.0006616,5.47315E-06,0.285147671,0.0,0.0,0.0,0.0
120.96,-0.0696663,-0.000575945,0.285058573,0.0,0.0,0.0,0.0
112.82,0.0391116,0.000346673,0.288279956,0.0,0.0,0.0,0.0
117.32,-0.0331905,-0.000282906,0.286755805,0.0,0.0,0.0,0.0
113.49,-0.0132159,-0.00011645,0.287400371,0.0,0.0,0.0,0.0
112.00,0.0295155,0.000263531,0.286886919,0.0,0.0,0.0,0.0
115.36,0.0016025,1.38916E-05,0.285240914,0.0,0.0,0.0,0.0
115.54,-0.0299579,-0.000259286,0.285775157,0.0,0.0,0.0,0.0
112.13,-0.0160924,-0.000143516,0.282862069,0.0,0.0,0.0,0.0
110.34,-0.0322341,-0.000292134,0.28150318,0.0,0.0,0.0,0.0
106.84,0.029875,0.000279624,0.280933843,0.0,0.0,0.0,0.0
110.08,0.0155936,0.000141657,0.281655479,0.0,0.0,0.0,0.0
111.81,-0.0428513,-0.000383251,0.281239391,0.0,0.0,0.0,0.0
107.12,0.0102165,9.53743E-05,0.281291402,0.0,0.0,0.0,0.0
108.22,0.0368296,0.000340321,0.280251682,0.0,0.0,0.0,0.0
112.28,0.0235885,0.000210086,0.280472998,0.0,0.0,0.0,0.0
114.96,-0.0075966,-6.60806E-05,0.280418167,0.0,0.0,0.0,0.0
114.09,0.0149633,0.000131154,0.280146627,0.0,0.0,0.0,0.0
115.81,0.0084265,7.27617E-05,0.281022775,0.0,0.0,0.0,0.0
116.79,-0.0328127,-0.000280954,0.280921874,0.0,0.0,0.0,0.0
113.02,0.0303265,0.000268328,0.281529571,0.0,0.0,0.0,0.0
116.50,-0.0290885,-0.000249687,0.27993773,0.0,0.0,0.0,0.0
113.16,0.0168248,0.000148681,0.279435163,0.0,0.0,0.0,0.0
115.08,-0.0009563,-8.30999E-06,0.279163529,0.0,0.0,0.0,0.0
114.97,0.0172463,0.000150007,0.276751071,0.0,0.0,0.0,0.0
116.97,0.0615847,0.0005265,0.276533718,0.0,0.0,0.0,0.0
124.40,-0.0268855,-0.000216122,0.276042591,0.0,0.0,0.0,0.0
121.10,0.0007429,6.13469E-06,0.275739166,0.0,0.0,0.0,0.0
121.19,-0.0039686,-3.27468E-05,0.275156484,0.0,0.0,0.0,0.0
120.71,-0.0140994,-0.000116804,0.276670495,0.0,0.0,0.0,0.0
119.02,-0.0258738,-0.00021739,0.276095548,0.0,0.0,0.0,0.0
115.98,0.0131057,0.000112999,0.276067075,0.0,0.0,0.0,0.0
117.51,-0.0054612,-4.64746E-05,0.275296642,0.0,0.0,0.0,0.0
116.87,-0.0096295,-8.23951E-05,0.274521579,0.0,0.0,0.0,0.0
115.75,-0.0061528,-5.31559E-05,0.274116196,0.0,0.0,0.0,0.0
115.04,8.692E-05,7.55585E-07,0.273977362,0.0,0.0,0.0,0.0
115.05,0.0133825,0.000116319,0.2789132,0.0,0.0,0.0,0.0
116.60,-0.0474189,-0.00040668,0.279535883,0.0,0.0,0.0,0.0
111.20,0.0363805,0.000327163,0.274186906,0.0,0.0,0.0,0.0
115.32,-0.0576482,-0.000499898,0.273539839,0.0,0.0,0.0,0.0
108.86,-0.0008271,-7.59776E-06,0.274801325,0.0,0.0,0.0,0.0
108.77,0.0152368,0.000140083,0.274736384,0.0,0.0,0.0,0.0
110.44,0.0400249,0.000362413,0.269482556,0.0,0.0,0.0,0.0
114.95,0.0348783,0.000303422,0.268760601,0.0,0.0,0.0,0.0
119.03,-0.0028605,-2.40318E-05,0.266281305,0.0,0.0,0.0,0.0
118.69,-0.02017,-0.000169939,0.266022644,0.0,0.0,0.0,0.0
116.32,-0.0030135,-2.59068E-05,0.267652708,0.0,0.0,0.0,0.0
115.97,0.0299011,0.000257835,0.267468776,0.0,0.0,0.0,0.0
119.49,-0.002346,-1.96338E-05,0.26696182,0.0,0.0,0.0,0.0
119.21,0.0004193,3.51766E-06,0.266669259,0.0,0.0,0.0,0.0
119.26,0.0086826,7.28043E-05,0.26668222,0.0,0.0,0.0,0.0
120.30,-0.0075932,-6.31187E-05,0.265380162,0.0,0.0,0.0,0.0
119.39,-0.0114566,-9.59596E-05,0.265098886,0.0,0.0,0.0,0.0
118.03,0.0051549,4.36742E-05,0.264639963,0.0,0.0,0.0,0.0
118.64,-0.011018,-9.28691E-05,0.261365459,0.0,0.0,0.0,0.0
117.34,-0.0301939,-0.00025732,0.260753469,0.0,0.0,0.0,0.0
113.85,0.0115275,0.000101252,0.260288498,0.0,0.0,0.0,0.0
115.17,0.0074395,6.45956E-05,0.259853677,0.0,0.0,0.0,0.0
116.03,0.0048147,4.14955E-05,0.25919115,0.0,0.0,0.0,0.0
116.59,0.0208801,0.00017909,0.260798149,0.0,0.0,0.0,0.0
119.05,0.0303618,0.000255034,0.260385995,0.0,0.0,0.0,0.0
122.72,0.0029292,2.38691E-05,0.260009235,0.0,0.0,0.0,0.0
123.08,-0.0011381,-9.24699E-06,0.25959023,0.0,0.0,0.0,0.0
122.94,-0.0056283,-4.57809E-05,0.259298247,0.0,0.0,0.0,0.0
122.25,0.0121953,9.97568E-05,0.258637506,0.0,0.0,0.0,0.0
123.75,0.005078,4.10343E-05,0.260083331,0.0,0.0,0.0,0.0
124.38,-0.0211253,-0.000169844,0.258988881,0.0,0.0,0.0,0.0
121.78,0.0119175,9.78612E-05,0.258845062,0.0,0.0,0.0,0.0
123.24,-0.0067576,-5.48329E-05,0.25789525,0.0,0.0,0.0,0.0
122.41,-0.0051599,-4.21528E-05,0.261503606,0.0,0.0,0.0,0.0
121.78,0.0488762,0.000401348,0.261108402,0.0,0.0,0.0,0.0
127.88,-0.0005475,-4.28166E-06,0.260538774,0.0,0.0,0.0,0.0
127.81,0.0069393,5.42941E-05,0.259388723,0.0,0.0,0.0,0.0
128.70,-0.0160173,-0.000124454,0.258799472,0.0,0.0,0.0,0.0
126.66,0.0123587,9.75774E-05,0.258793683,0.0,0.0,0.0,0.0
128.23,0.0280669,0.000218879,0.258266531,0.0,0.0,0.0,0.0
131.88,-0.0070005,-5.30822E-05,0.258044008,0.0,0.0,0.0,0.0
130.96,0.0076827,5.86644E-05,0.258982337,0.0,0.0,0.0,0.0
131.97,0.035141,0.00026628,0.259353899,0.0,0.0,0.0,0.0
136.69,-0.0134042,-9.8063E-05,0.25862392,0.0,0.0,0.0,0.0
134.87,-0.0085633,-6.34929E-05,0.258062153,0.0,0.0,0.0,0.0
133.72,-0.0077325,-5.78259E-05,0.25807103,0.0,0.0,0.0,0.0
132.69,-0.0250299,-0.000188635,0.257650852,0.0,0.0,0.0,0.0
129.41,0.012288,9.4954E-05,0.253975958,0.0,0.0,0.0,0.0
131.01,-0.0342411,-0.000261363,0.254867631,0.0,0.0,0.0,0.0
126.60,0.0335539,0.000265039,0.254887784,0.0,0.0,0.0,0.0
130.92,0.0085942,6.56446E-05,0.253754923,0.0,0.0,0.0,0.0
132.05,-0.0235233,-0.000178139,0.253252139,0.0,0.0,0.0,0.0
128.98,-0.0013965,-1.08276E-05,0.251322872,0.0,0.0,0.0,0.0
128.80,0.0160965,0.000124973,0.251734804,0.0,0.0,0.0,0.0
130.89,-0.0152428,-0.000116455,0.250953921,0.0,0.0,0.0,0.0
128.91,-0.0138256,-0.00010725,0.250661361,0.0,0.0,0.0,0.0
127.14,0.0054124,4.25705E-05,0.250327748,0.0,0.0,0.0,0.0
127.83,0.0323279,0.000252898,0.248504086,0.0,0.0,0.0,0.0
132.03,0.0360024,0.000272683,0.247749967,0.0,0.0,0.0,0.0
136.87,0.0159458,0.000116503,0.247677698,0.0,0.0,0.0,0.0
139.07,0.0273076,0.000196359,0.247296284,0.0,0.0,0.0,0.0
142.92,0.0016779,1.17398E-05,0.248116431,0.0,0.0,0.0,0.0
143.16,-0.0077134,-5.38795E-05,0.246605029,0.0,0.0,0.0,0.0
142.06,-0.0356119,-0.000250682,0.24717813,0.0,0.0,0.0,0.0
137.09,-0.0381388,-0.000278203,0.248254208,0.0,0.0,0.0,0.0
131.96,0.0163852,0.000124168,0.248226422,0.0,0.0,0.0,0.0
134.14,0.0063167,4.70901E-05,0.248440068,0.0,0.0,0.0,0.0
134.99,-0.0078088,-5.7847E-05,0.247908556,0.0,0.0,0.0,0.0
133.94,0.0254317,0.000189874,0.248595917,0.0,0.0,0.0,0.0
137.39,-0.004596,-3.34525E-05,0.248174784,0.0,0.0,0.0,0.0
136.76,0.0010962,8.01558E-06,0.247761568,0.0,0.0,0.0,0.0
136.91,-0.0065954,-4.8173E-05,0.247738183,0.0,0.0,0.0,0.0
136.01,-0.0045689,-3.35925E-05,0.247618942,0.0,0.0,0.0,0.0
135.39,-0.0019222,-1.41977E-05,0.247251441,0.0,0.0,0.0,0.0
135.13,0.0017745,1.31317E-05,0.242865237,0.0,0.0,0.0,0.0
135.37,-0.0162351,-0.000119931,0.242955172,0.0,0.0,0.0,0.0
133.19,-0.0178015,-0.000133655,0.241542595,0.0,0.0,0.0,0.0
130.84,-0.008674,-6.62948E-05,0.241212647,0.0,0.0,0.0,0.0
129.71,0.0012328,9.50398E-06,0.240942258,0.0,0.0,0.0,0.0
129.87,-0.030252,-0.000232941,0.240475528,0.0,0.0,0.0,0.0
126.00,-0.0011117,-8.82324E-06,0.23966661,0.0,0.0,0.0,0.0
125.86,-0.0040604,-3.22609E-05,0.239691296,0.0,0.0,0.0,0.0
125.35,-0.0354019,-0.000282425,0.239312346,0.0,0.0,0.0,0.0
120.99,0.0022291,1.84239E-05,0.240888291,0.0,0.0,0.0,0.0
121.26,0.0524513,0.000432552,0.242229869,0.0,0.0,0.0,0.0
127.79,-0.021115,-0.000165232,0.24305801,0.0,0.0,0.0,0.0
125.12,-0.0247605,-0.000197894,0.241610001,0.0,0.0,0.0,0.0
122.06,-0.0159382,-0.000130577,0.24286172,0.0,0.0,0.0,0.0
120.13,0.0106811,8.8913E-05,0.241654745,0.0,0.0,0.0,0.0
121.42,-0.0425668,-0.000350575,0.239658746,0.0,0.0,0.0,0.0
116.36,0.0398039,0.000342076,0.239378825,0.0,0.0,0.0,0.0
121.09,-0.0091677,-7.57131E-05,0.238699478,0.0,0.0,0.0,0.0
119.98,0.0163681,0.000136423,0.237946743,0.0,0.0,0.0,0.0
121.96,-0.0076547,-6.27638E-05,0.237870104,0.0,0.0,0.0,0.0
121.03,0.0241625,0.00019964,0.237051322,0.0,0.0,0.0,0.0
123.99,0.0126625,0.000102125,0.236579969,0.0,0.0,0.0,0.0
125.57,-0.0064715,-5.15368E-05,0.237547343,0.0,0.0,0.0,0.0
124.76,-0.0344932,-0.000276476,0.23725272,0.0,0.0,0.0,0.0
120.53,-0.0044903,-3.72544E-05,0.236148049,0.0,0.0,0.0,0.0
119.99,0.0279417,0.000232867,0.235657521,0.0,0.0,0.0,0.0
123.39,-0.0069126,-5.60221E-05,0.234511875,0.0,0.0,0.0,0.0
122.54,-0.020196,-0.000164812,0.233871611,0.0,0.0,0.0,0.0
120.09,0.0041549,3.45982E-05,0.233409463,0.0,0.0,0.0,0.0
120.59,0.0051282,4.2526E-05,0.23307547,0.0,0.0,0.0,0.0
121.21,0.0014839,1.22426E-05,0.233472348,0.0,0.0,0.0,0.0
121.39,-0.0123504,-0.000101742,0.233840193,0.0,0.0,0.0,0.0
119.90,0.0185917,0.00015506,0.233825561,0.0,0.0,0.0,0.0
122.15,0.0069346,5.67708E-05,0.233867276,0.0,0.0,0.0,0.0
123.00,0.0233036,0.00018946,0.233488073,0.0,0.0,0.0,0.0
125.90,0.0024592,1.95333E-05,0.233288046,0.0,0.0,0.0,0.0
126.21,0.0133015,0.000105392,0.232536803,0.0,0.0,0.0,0.0
127.90,0.0190511,0.000148953,0.232567403,0.0,0.0,0.0,0.0
